8,3,0.580273,0.86403,0.0622921,0.1117,-1,1,1
8,4,0.678273,0.84113,0.057755,0.118999,-1,1,1
8,5,0.697764,0.758525,0.0555053,0.110045,-1,1,1
9,1,0.55078,0.530201,0.0477772,0.105657,-1,1,1
9,2,0.406798,0.574086,0.0536807,0.0951948,-1,1,1
9,3,0.579832,0.863093,0.0608288,0.109698,-1,1,1
9,4,0.679245,0.843355,0.0585665,0.121685,-1,1,1
9,5,0.698976,0.75949,0.0528175,0.109688,-1,1,1
10,1,0.550616,0.528529,0.0487959,0.107345,-1,1,1
10,2,0.407816,0.572824,0.0514081,0.097802,-1,1,1
10,3,0.580133,0.862327,0.0610619,0.110082,-1,1,1
10,4,0.680761,0.846489,0.0588348,0.113769,-1,1,1
10,5,0.700282,0.759145,0.0514632,0.107945,-1,1,1
11,1,0.550339,0.528783,0.0486598,0.106941,-1,1,1
11,2,0.408848,0.571267,0.0496264,0.0972872,-1,1,1
11,3,0.580295,0.863086,0.0617425,0.11053,-1,1,1
11,4,0.680667,0.849326,0.0589106,0.109338,-1,1,1
11,5,0.700328,0.75976,0.0515226,0.106374,-1,1,1
12,1,0.55034,0.52941,0.0481119,0.107679,-1,1,1
12,2,0.410072,0.571183,0.0489326,0.0985007,-1,1,1
12,3,0.58059,0.864612,0.0618378,0.113984,-1,1,1
12,4,0.680893,0.849864,0.0596046,0.11018,-1,1,1
12,5,0.700016,0.758845,0.0508654,0.105034,-1,1,1
13,1,0.550838,0.528252,0.0477869,0.105116,-1,1,1
13,2,0.41253,0.571067,0.0508491,0.1012,-1,1,1
13,3,0.580475,0.864077,0.0601468,0.110326,-1,1,1
13,4,0.682039,0.848506,0.0603464,0.111201,-1,1,1
13,5,0.699842,0.758857,0.0514956,0.106028,-1,1,1
14,1,0.551197,0.529063,0.0472176,0.106146,-1,1,1
14,2,0.414999,0.570345,0.053982,0.103333,-1,1,1
14,3,0.58045,0.863508,0.0591854,0.108455,-1,1,1
14,4,0.683551,0.848059,0.0628543,0.112682,-1,1,1
14,5,0.700694,0.759045,0.0503955,0.105071,-1,1,1
15,1,0.5514,0.528315,0.0473683,0.10681,-1,1,1
15,2,0.417766,0.57153,0.0577397,0.103247,-1,1,1
15,3,0.580394,0.863346,0.0580766,0.105625,-1,1,1
15,4,0.684944,0.848714,0.0631391,0.112545,-1,1,1
15,5,0.701557,0.759181,0.0494618,0.105905,-1,1,1
16,1,0.551104,0.528095,0.0472564,0.103934,-1,1,1
16,2,0.419283,0.573431,0.0601236,0.101139,-1,1,1
16,3,0.581639,0.863078,0.0612141,0.105384,-1,1,1
16,4,0.685724,0.851412,0.0616144,0.11346,-1,1,1
16,5,0.701971,0.758158,0.0503538,0.107609,-1,1,1
17,1,0.551363,0.528095,0.0474037,0.103478,-1,1,1
17,2,0.421235,0.575368,0.0628324,0.10048,-1,1,1
17,3,0.582635,0.862675,0.062466,0.104995,-1,1,1
17,4,0.686195,0.853381,0.0591033,0.111982,-1,1,1
17,5,0.702764,0.757433,0.0517193,0.10784,-1,1,1
18,1,0.550899,0.529185,0.0473906,0.100558,-1,1,1
18,2,0.422468,0.575937,0.0635391,0.100925,-1,1,1
18,3,0.582882,0.865261,0.0615442,0.100946,-1,1,1
18,4,0.686916,0.855276,0.0573695,0.109631,-1,1,1
18,5,0.703287,0.756918,0.052708,0.107548,-1,1,1
19,1,0.550968,0.529463,0.0482832,0.10159,-1,1,1
19,2,0.422895,0.57587,0.0645014,0.10187,-1,1,1
19,3,0.582271,0.863084,0.0585036,0.101362,-1,1,1
19,4,0.687163,0.857558,0.0561996,0.108003,-1,1,1
19,5,0.704018,0.755749,0.0544455,0.109378,-1,1,1
20,1,0.550771,0.529276,0.0478214,0.100642,-1,1,1
20,2,0.422549,0.575775,0.0629964,0.0985886,-1,1,1
20,3,0.584986,0.863067,0.0626458,0.1031,-1,1,1
20,4,0.688263,0.859787,0.0549228,0.104776,-1,1,1
20,5,0.703893,0.755731,0.0523897,0.108988,-1,1,1
21,1,0.550686,0.529894,0.0468799,0.100349,-1,1,1
21,2,0.422413,0.575312,0.0610252,0.0982986,-1,1,1
21,3,0.588333,0.863785,0.0689489,0.104656,-1,1,1
21,4,0.688974,0.862297,0.0537719,0.102588,-1,1,1
21,5,0.7043,0.756989,0.0521901,0.108696,-1,1,1
22,1,0.550889,0.529282,0.0476799,0.101284,-1,1,1
22,2,0.421623,0.57439,0.0594105,0.099044,-1,1,1
22,3,0.589507,0.86421,0.0718521,0.105864,-1,1,1
22,4,0.689485,0.863459,0.0521352,0.102888,-1,1,1
22,5,0.70396,0.758769,0.0534363,0.109764,-1,1,1
23,1,0.551196,0.527593,0.0473527,0.100525,-1,1,1
23,2,0.421483,0.572134,0.0577618,0.100742,-1,1,1
23,3,0.589406,0.865338,0.0710351,0.106676,-1,1,1
23,4,0.690502,0.863356,0.0512998,0.101188,-1,1,1
23,5,0.703384,0.758785,0.051322,0.108753,-1,1,1
24,1,0.550872,0.528992,0.0469304,0.101876,-1,1,1
24,2,0.423442,0.57014,0.0621861,0.102511,-1,1,1
24,3,0.589954,0.86631,0.0708683,0.10759,-1,1,1
24,4,0.693774,0.862918,0.0563189,0.103592,-1,1,1
24,5,0.703348,0.758147,0.0526095,0.107466,-1,1,1
25,1,0.55102,0.528446,0.0470336,0.102619,-1,1,1
25,2,0.42411,0.571414,0.0629445,0.100309,-1,1,1
25,3,0.589408,0.86644,0.0683177,0.107475,-1,1,1
25,4,0.692683,0.86677,0.0520922,0.102377,-1,1,1
25,5,0.703198,0.758593,0.0520121,0.107394,-1,1,1
26,1,0.551079,0.526638,0.0478589,0.105065,-1,1,1
26,2,0.422792,0.571959,0.0594212,0.0995453,-1,1,1
26,3,0.589315,0.865116,0.0675169,0.107818,-1,1,1
26,4,0.694177,0.867984,0.054135,0.103165,-1,1,1
26,5,0.703259,0.759624,0.0513309,0.107371,-1,1,1
27,1,0.551247,0.52886,0.0468355,0.10413,-1,1,1
27,2,0.424071,0.571529,0.0620724,0.100551,-1,1,1
27,3,0.588149,0.864678,0.0638405,0.106476,-1,1,1
27,4,0.694746,0.866843,0.0542157,0.102966,-1,1,1
27,5,0.703845,0.759805,0.0505364,0.108484,-1,1,1
28,1,0.551252,0.527906,0.0471794,0.102888,-1,1,1
28,2,0.423873,0.571608,0.0619249,0.101571,-1,1,1
28,3,0.587952,0.865115,0.0643452,0.10656,-1,1,1
28,4,0.695321,0.865075,0.0554272,0.101835,-1,1,1
28,5,0.703379,0.759842,0.0520922,0.110061,-1,1,1
29,1,0.551185,0.528453,0.0474912,0.101418,-1,1,1
29,2,0.424311,0.571365,0.062702,0.10169,-1,1,1
29,3,0.587427,0.865169,0.063368,0.106475,-1,1,1
29,4,0.695405,0.864335,0.0554665,0.0955228,-1,1,1
29,5,0.703215,0.76008,0.0525774,0.109547,-1,1,1
30,1,0.550948,0.528357,0.0471131,0.102052,-1,1,1
30,2,0.424864,0.571651,0.0633769,0.101396,-1,1,1
30,3,0.587241,0.865785,0.0625008,0.108434,-1,1,1
30,4,0.695348,0.862354,0.0546612,0.0923585,-1,1,1
30,5,0.703378,0.759713,0.0520353,0.109098,-1,1,1
31,1,0.550949,0.528064,0.0477389,0.103284,-1,1,1
31,2,0.424598,0.573585,0.0628304,0.0978701,-1,1,1
31,3,0.586187,0.866202,0.061065,0.109433,-1,1,1
31,4,0.695871,0.863518,0.054029,0.095496,-1,1,1
31,5,0.701864,0.758778,0.0563063,0.108509,-1,1,1
32,1,0.550743,0.528111,0.0474437,0.102852,-1,1,1
32,2,0.424266,0.574667,0.0623808,0.0971037,-1,1,1
32,3,0.586149,0.866715,0.0598235,0.110081,-1,1,1
32,4,0.69536,0.864514,0.054366,0.0996876,-1,1,1
32,5,0.702183,0.758873,0.0548317,0.107976,-1,1,1
33,1,0.550544,0.528374,0.0478191,0.102156,-1,1,1
33,2,0.424497,0.574755,0.0619481,0.0972018,-1,1,1
33,3,0.58563,0.869415,0.058091,0.109816,-1,1,1
33,4,0.695249,0.86442,0.0539884,0.0998146,-1,1,1
33,5,0.70211,0.758639,0.0565675,0.107773,-1,1,1
34,1,0.55058,0.528315,0.0485405,0.102764,-1,1,1
34,2,0.424623,0.574659,0.0598442,0.0971865,-1,1,1
34,3,0.585294,0.871899,0.0575361,0.109875,-1,1,1
34,4,0.695122,0.864454,0.0533623,0.101096,-1,1,1
34,5,0.703528,0.759771,0.0548684,0.108068,-1,1,1
35,1,0.550797,0.528276,0.048825,0.102687,-1,1,1
35,2,0.424143,0.574589,0.0597718,0.0980895,-1,1,1
35,3,0.586978,0.872104,0.0598045,0.108731,-1,1,1
35,4,0.696359,0.864055,0.0554302,0.101895,-1,1,1
35,5,0.7044,0.759293,0.0559282,0.108846,-1,1,1
36,1,0.550754,0.529463,0.0487233,0.100589,-1,1,1
36,2,0.424382,0.574368,0.0586096,0.098395,-1,1,1
36,3,0.589117,0.871,0.0627848,0.107548,-1,1,1
36,4,0.698361,0.863363,0.0584591,0.100825,-1,1,1
36,5,0.705454,0.759554,0.0557416,0.109608,-1,1,1
37,1,0.550621,0.5298,0.0487992,0.10081,-1,1,1
37,2,0.42437,0.57501,0.0572448,0.0989558,-1,1,1
37,3,0.590426,0.869945,0.0653707,0.105629,-1,1,1
37,4,0.698579,0.862869,0.0584664,0.100933,-1,1,1
37,5,0.705517,0.759275,0.0554933,0.110001,-1,1,1
38,1,0.550815,0.528446,0.0488835,0.102182,-1,1,1
38,2,0.424699,0.575733,0.0565562,0.100015,-1,1,1
38,3,0.591401,0.868722,0.0664985,0.103601,-1,1,1
38,4,0.698707,0.862346,0.0588502,0.0968533,-1,1,1
38,5,0.705993,0.760611,0.054097,0.109656,-1,1,1
39,1,0.550782,0.527733,0.0484248,0.103574,-1,1,1
39,2,0.424615,0.576271,0.0557174,0.100967,-1,1,1
39,3,0.593445,0.868662,0.0704962,0.103838,-1,1,1
39,4,0.698025,0.860577,0.0558957,0.0925083,-1,1,1
39,5,0.706295,0.76162,0.0527622,0.109852,-1,1,1
40,1,0.550625,0.528851,0.0479978,0.101839,-1,1,1
40,2,0.42556,0.576298,0.0561979,0.100683,-1,1,1
40,3,0.594931,0.868321,0.0728184,0.104347,-1,1,1
40,4,0.699437,0.86011,0.0581066,0.0898543,-1,1,1
40,5,0.705015,0.760906,0.0568051,0.110171,-1,1,1
41,1,0.550739,0.529404,0.0486188,0.100938,-1,1,1
41,2,0.425501,0.576201,0.0549345,0.101843,-1,1,1
41,3,0.594984,0.869162,0.0733961,0.104762,-1,1,1
41,4,0.702637,0.858968,0.0615619,0.0893285,-1,1,1
41,5,0.704994,0.760242,0.0562019,0.109965,-1,1,1
42,1,0.550669,0.529343,0.0484203,0.101834,-1,1,1
42,2,0.425876,0.576286,0.0550344,0.103691,-1,1,1
42,3,0.595859,0.86845,0.0735451,0.105032,-1,1,1
42,4,0.704098,0.861005,0.0609433,0.0843174,-1,1,1
42,5,0.704729,0.760513,0.0563103,0.109608,-1,1,1
43,1,0.550537,0.52983,0.0490318,0.100036,-1,1,1
43,2,0.425932,0.576261,0.0552726,0.105104,-1,1,1
43,3,0.597015,0.868649,0.0774574,0.105328,-1,1,1
43,4,0.705638,0.862113,0.0626291,0.0827525,-1,1,1
43,5,0.703559,0.760742,0.0579538,0.109315,-1,1,1
44,1,0.550668,0.529836,0.049745,0.101069,-1,1,1
44,2,0.426399,0.576755,0.0554367,0.105549,-1,1,1
44,3,0.597367,0.868341,0.0779588,0.105608,-1,1,1
44,4,0.707502,0.863052,0.0651929,0.0829369,-1,1,1
44,5,0.703259,0.760183,0.0588563,0.10945,-1,1,1
45,1,0.550465,0.529973,0.0485338,0.0990949,-1,1,1
45,2,0.427668,0.578025,0.055624,0.105697,-1,1,1
45,3,0.597142,0.867171,0.0769981,0.104738,-1,1,1
45,4,0.706937,0.865424,0.0636616,0.0839903,-1,1,1
45,5,0.703881,0.760015,0.0569156,0.10926,-1,1,1
46,1,0.550235,0.529982,0.0492279,0.0995743,-1,1,1
46,2,0.42807,0.578377,0.055212,0.103449,-1,1,1
46,3,0.597339,0.865969,0.075717,0.103371,-1,1,1
46,4,0.708293,0.865308,0.0676915,0.0910517,-1,1,1
46,5,0.704329,0.760117,0.056899,0.108229,-1,1,1
47,1,0.549813,0.529606,0.0488075,0.0997301,-1,1,1
47,2,0.428528,0.579598,0.054804,0.10231,-1,1,1
47,3,0.596186,0.866394,0.0739144,0.103287,-1,1,1
47,4,0.708642,0.865815,0.067432,0.0925792,-1,1,1
47,5,0.70473,0.759937,0.0582841,0.109737,-1,1,1
48,1,0.549329,0.530127,0.0494498,0.0988158,-1,1,1
48,2,0.428234,0.579529,0.0554423,0.105198,-1,1,1
48,3,0.595675,0.867334,0.073388,0.104823,-1,1,1
48,4,0.710819,0.866104,0.0677532,0.0950407,-1,1,1
48,5,0.706008,0.760253,0.0551858,0.108273,-1,1,1
49,1,0.54971,0.530077,0.0490673,0.0993287,-1,1,1
49,2,0.428399,0.581715,0.0562576,0.106189,-1,1,1
49,3,0.59631,0.869553,0.0723722,0.104481,-1,1,1
49,4,0.709353,0.866555,0.0650796,0.0951605,-1,1,1
49,5,0.70613,0.759996,0.055589,0.108987,-1,1,1
50,1,0.549649,0.53039,0.0485274,0.098719,-1,1,1
50,2,0.428904,0.584281,0.0555084,0.10542,-1,1,1
50,3,0.596766,0.871574,0.0718887,0.105446,-1,1,1
50,4,0.711516,0.867248,0.062706,0.0948836,-1,1,1
50,5,0.70608,0.76024,0.0557632,0.109837,-1,1,1
51,1,0.54949,0.530434,0.0478532,0.0982602,-1,1,1
51,2,0.429826,0.584686,0.0547845,0.105636,-1,1,1
51,3,0.597859,0.872186,0.0714149,0.105814,-1,1,1
51,4,0.712744,0.867609,0.0617169,0.094328,-1,1,1
51,5,0.705794,0.76136,0.0561657,0.110062,-1,1,1
52,1,0.549605,0.530723,0.0492033,0.09968,-1,1,1
52,2,0.430315,0.58543,0.0543006,0.107034,-1,1,1
52,3,0.597889,0.870899,0.0692099,0.107031,-1,1,1
52,4,0.711862,0.868037,0.0608414,0.0935075,-1,1,1
52,5,0.704349,0.760996,0.058612,0.110486,-1,1,1
53,1,0.54977,0.530046,0.0493423,0.100486,-1,1,1
53,2,0.430911,0.587267,0.0533363,0.103296,-1,1,1
53,3,0.598976,0.871025,0.069427,0.106905,-1,1,1
53,4,0.713069,0.868432,0.0589589,0.0936126,-1,1,1
53,5,0.704962,0.760203,0.0574318,0.111413,-1,1,1
54,1,0.550209,0.529599,0.0488467,0.101191,-1,1,1
54,2,0.431893,0.588168,0.0530799,0.101289,-1,1,1
54,3,0.599662,0.870116,0.0694012,0.10347,-1,1,1
54,4,0.713709,0.867981,0.0573218,0.0944513,-1,1,1
54,5,0.706045,0.760837,0.0545093,0.110095,-1,1,1
55,1,0.550068,0.530517,0.050651,0.101083,-1,1,1
55,2,0.432254,0.588833,0.0532534,0.0997774,-1,1,1
55,3,0.601781,0.867941,0.0694734,0.10491,-1,1,1
55,4,0.716798,0.868562,0.0623236,0.0944847,-1,1,1
55,5,0.705901,0.759856,0.055895,0.112156,-1,1,1
56,1,0.549944,0.530918,0.0502346,0.100478,-1,1,1
56,2,0.433056,0.58873,0.0530841,0.0994171,-1,1,1
56,3,0.602121,0.868063,0.0675931,0.102672,-1,1,1
56,4,0.719302,0.869005,0.0629219,0.096905,-1,1,1
56,5,0.704561,0.761675,0.0583827,0.112303,-1,1,1
57,1,0.549855,0.531368,0.0492487,0.0999902,-1,1,1
57,2,0.435805,0.58957,0.0527933,0.0993024,-1,1,1
57,3,0.603828,0.868392,0.0698708,0.106488,-1,1,1
57,4,0.719031,0.868794,0.0625225,0.0982927,-1,1,1
57,5,0.705242,0.762403,0.0559493,0.113859,-1,1,1
58,1,0.550006,0.530754,0.0496655,0.100172,-1,1,1
58,2,0.437465,0.589599,0.0510174,0.0980333,-1,1,1
58,3,0.604865,0.869904,0.0691021,0.105724,-1,1,1
58,4,0.718894,0.868855,0.0605073,0.0992951,-1,1,1
58,5,0.704516,0.762331,0.0581002,0.112805,-1,1,1
59,1,0.549965,0.53112,0.0495011,0.100669,-1,1,1
59,2,0.438461,0.588582,0.0506365,0.0983407,-1,1,1
59,3,0.605483,0.868818,0.068137,0.102515,-1,1,1
59,4,0.721084,0.869257,0.0643856,0.102736,-1,1,1
59,5,0.705472,0.762028,0.0560715,0.112541,-1,1,1
60,1,0.550063,0.531985,0.0489257,0.0997798,-1,1,1
60,2,0.439507,0.588275,0.0499176,0.0986025,-1,1,1
60,3,0.605968,0.867075,0.0676441,0.101041,-1,1,1
60,4,0.718323,0.866784,0.0575356,0.107823,-1,1,1
60,5,0.706383,0.762976,0.0540122,0.111743,-1,1,1
61,1,0.550358,0.531629,0.0492081,0.101597,-1,1,1
61,2,0.441258,0.588491,0.0503815,0.0978198,-1,1,1
61,3,0.60652,0.867116,0.0686172,0.0984255,-1,1,1
61,4,0.71681,0.864695,0.0542781,0.112922,-1,1,1
61,5,0.705921,0.763105,0.0561006,0.11451,-1,1,1
62,1,0.550207,0.531217,0.0492738,0.101722,-1,1,1
62,2,0.443432,0.58898,0.0527178,0.0985372,-1,1,1
62,3,0.60657,0.867983,0.0690205,0.0998857,-1,1,1
62,4,0.717088,0.863853,0.0527573,0.113132,-1,1,1
62,5,0.706205,0.762424,0.0554968,0.114967,-1,1,1
63,1,0.550359,0.53124,0.0477576,0.102135,-1,1,1
63,2,0.446634,0.588637,0.0551103,0.0999262,-1,1,1
63,3,0.606995,0.870294,0.0695833,0.102402,-1,1,1
63,4,0.717737,0.86122,0.0519433,0.108727,-1,1,1
63,5,0.707441,0.762993,0.0513901,0.113842,-1,1,1
64,1,0.550461,0.531214,0.0487082,0.100908,-1,1,1
64,2,0.448898,0.589092,0.0570723,0.0993791,-1,1,1
64,3,0.607507,0.869771,0.0705313,0.102349,-1,1,1
64,4,0.718992,0.859936,0.0542235,0.107487,-1,1,1
64,5,0.705641,0.762167,0.0545665,0.112719,-1,1,1
65,1,0.550065,0.531,0.0489539,0.101448,-1,1,1
65,2,0.451095,0.591074,0.0592385,0.10058,-1,1,1
65,3,0.608395,0.870673,0.0721671,0.103076,-1,1,1
65,4,0.722304,0.858893,0.0606175,0.104923,-1,1,1
65,5,0.704232,0.760655,0.0570424,0.114934,-1,1,1
66,1,0.550459,0.531584,0.0476624,0.100328,-1,1,1
66,2,0.453707,0.592043,0.0611542,0.100305,-1,1,1
66,3,0.607874,0.870971,0.0697148,0.101268,-1,1,1
66,4,0.721578,0.86028,0.0572359,0.0991007,-1,1,1
66,5,0.704976,0.761451,0.0550003,0.114308,-1,1,1
67,1,0.550416,0.531622,0.048345,0.101563,-1,1,1
67,2,0.455307,0.593166,0.0627138,0.100005,-1,1,1
67,3,0.607874,0.872588,0.068542,0.105771,-1,1,1
67,4,0.7215,0.860513,0.0563897,0.0972135,-1,1,1
67,5,0.70488,0.761794,0.0563216,0.113768,-1,1,1
68,1,0.549969,0.532137,0.0485157,0.100773,-1,1,1
68,2,0.457866,0.593086,0.0669219,0.0990199,-1,1,1
68,3,0.607386,0.874586,0.0665627,0.108056,-1,1,1
68,4,0.725119,0.85697,0.0649129,0.10356,-1,1,1
68,5,0.705286,0.761473,0.0556559,0.11303,-1,1,1
69,1,0.55016,0.532154,0.0481956,0.100845,-1,1,1
69,2,0.457522,0.592851,0.0645119,0.0985144,-1,1,1
69,3,0.606094,0.876776,0.0630885,0.11046,-1,1,1
69,4,0.727828,0.850602,0.0681825,0.116451,-1,1,1
69,5,0.705595,0.759875,0.055735,0.117212,-1,1,1
70,1,0.55039,0.532069,0.0484723,0.101502,-1,1,1
70,2,0.459132,0.59314,0.0682204,0.0986894,-1,1,1
70,3,0.60602,0.87891,0.0613393,0.112392,-1,1,1
70,4,0.726716,0.854052,0.0650164,0.113162,-1,1,1
70,5,0.704407,0.759416,0.0579579,0.116537,-1,1,1
71,1,0.550147,0.53105,0.0487772,0.101191,-1,1,1
71,2,0.460488,0.593335,0.0687627,0.0992443,-1,1,1
71,3,0.60639,0.87721,0.0624886,0.116711,-1,1,1
71,4,0.72619,0.85507,0.0634413,0.113343,-1,1,1
71,5,0.705997,0.761118,0.0547791,0.116119,-1,1,1
72,1,0.549998,0.53169,0.0479192,0.1015,-1,1,1
72,2,0.460163,0.592485,0.0660313,0.098466,-1,1,1
72,3,0.606395,0.878045,0.0608166,0.114565,-1,1,1
72,4,0.728256,0.851834,0.0637027,0.117269,-1,1,1
72,5,0.705704,0.761462,0.0556608,0.115874,-1,1,1
73,1,0.550436,0.530768,0.048551,0.100478,-1,1,1
73,2,0.461387,0.590085,0.0653454,0.0996173,-1,1,1
73,3,0.60842,0.876674,0.0631627,0.11277,-1,1,1
73,4,0.728236,0.856647,0.0613174,0.110832,-1,1,1
73,5,0.707093,0.762556,0.0527496,0.116845,-1,1,1
74,1,0.550305,0.531142,0.0491376,0.101541,-1,1,1
74,2,0.461607,0.589059,0.0650002,0.101727,-1,1,1
74,3,0.609919,0.876666,0.0642201,0.109134,-1,1,1
74,4,0.728506,0.860252,0.0598349,0.104674,-1,1,1
74,5,0.709288,0.76294,0.0486138,0.11629,-1,1,1
75,1,0.550581,0.531594,0.048116,0.101465,-1,1,1
75,2,0.462402,0.586755,0.0643641,0.103124,-1,1,1
75,3,0.610964,0.87644,0.0640385,0.108308,-1,1,1
75,4,0.729147,0.861676,0.0588853,0.100855,-1,1,1
75,5,0.71058,0.763768,0.0459677,0.116124,-1,1,1
76,1,0.550409,0.5315,0.0485899,0.101849,-1,1,1
76,2,0.464048,0.584365,0.0664708,0.106824,-1,1,1
76,3,0.611359,0.874825,0.0648975,0.103884,-1,1,1
76,4,0.728829,0.86357,0.0577731,0.0980302,-1,1,1
76,5,0.710525,0.763243,0.0469426,0.11391,-1,1,1
77,1,0.550601,0.530159,0.0477403,0.101638,-1,1,1
77,2,0.463012,0.583707,0.0645777,0.105704,-1,1,1
77,3,0.611251,0.872275,0.0639233,0.102087,-1,1,1
77,4,0.727303,0.865675,0.0547441,0.0952464,-1,1,1
77,5,0.710884,0.762717,0.047381,0.113106,-1,1,1
78,1,0.55051,0.531431,0.0470258,0.102681,-1,1,1
78,2,0.463319,0.584059,0.0650798,0.105489,-1,1,1
78,3,0.612096,0.872823,0.0646404,0.102086,-1,1,1
78,4,0.727798,0.865155,0.0532293,0.0914501,-1,1,1
78,5,0.711464,0.764058,0.0458549,0.115343,-1,1,1
79,1,0.550207,0.532217,0.0476949,0.10382,-1,1,1
79,2,0.463797,0.585102,0.0654789,0.104995,-1,1,1
79,3,0.612318,0.873466,0.0639332,0.101545,-1,1,1
79,4,0.728558,0.86423,0.0546089,0.0926088,-1,1,1
79,5,0.711164,0.763903,0.0471118,0.115482,-1,1,1
80,1,0.550605,0.531579,0.0476737,0.103774,-1,1,1
80,2,0.462734,0.585745,0.0637835,0.104455,-1,1,1
80,3,0.612845,0.873435,0.0654893,0.104732,-1,1,1
80,4,0.729219,0.862708,0.0542299,0.0958479,-1,1,1
80,5,0.710762,0.763381,0.0470601,0.113548,-1,1,1
81,1,0.550287,0.531165,0.0472509,0.102795,-1,1,1
81,2,0.459256,0.586804,0.0560717,0.104768,-1,1,1
81,3,0.614127,0.873586,0.0652674,0.105521,-1,1,1
81,4,0.730122,0.859127,0.0550737,0.0999556,-1,1,1
81,5,0.711539,0.763767,0.0470753,0.113198,-1,1,1
82,1,0.550544,0.530378,0.0476392,0.105502,-1,1,1
82,2,0.463988,0.587646,0.0633126,0.103995,-1,1,1
82,3,0.614885,0.873806,0.0637421,0.10649,-1,1,1
82,4,0.730165,0.858258,0.0552436,0.102502,-1,1,1
82,5,0.710709,0.763884,0.0491543,0.114576,-1,1,1
83,1,0.55113,0.52944,0.0477008,0.10602,-1,1,1
83,2,0.465572,0.587139,0.0639163,0.103067,-1,1,1
83,3,0.615998,0.87442,0.0654611,0.108558,-1,1,1
83,4,0.729352,0.859593,0.0559822,0.10425,-1,1,1
83,5,0.710283,0.763762,0.0510361,0.116865,-1,1,1
84,1,0.553579,0.529041,0.0482222,0.106338,-1,1,1
84,2,0.466638,0.586937,0.0616507,0.10202,-1,1,1
84,3,0.616756,0.875763,0.0650965,0.109615,-1,1,1
84,4,0.730284,0.85532,0.0570882,0.107797,-1,1,1
84,5,0.71136,0.764141,0.0492647,0.116986,-1,1,1
85,1,0.55613,0.527346,0.0489602,0.107489,-1,1,1
85,2,0.467213,0.587157,0.0600991,0.100613,-1,1,1
85,3,0.617741,0.876062,0.0650831,0.112732,-1,1,1
85,4,0.730736,0.855727,0.0561232,0.104612,-1,1,1
85,5,0.711891,0.765406,0.0477662,0.117716,-1,1,1
86,1,0.557684,0.525838,0.0486795,0.108319,-1,1,1
86,2,0.467576,0.587553,0.0568186,0.101539,-1,1,1
86,3,0.618369,0.874457,0.0643288,0.115525,-1,1,1
86,4,0.730817,0.854762,0.0562298,0.105962,-1,1,1
86,5,0.712468,0.765982,0.0472731,0.118443,-1,1,1
87,1,0.558708,0.525443,0.0466973,0.10654,-1,1,1
87,2,0.469388,0.587027,0.0563226,0.100847,-1,1,1
87,3,0.619361,0.877268,0.0615636,0.108693,-1,1,1
87,4,0.731471,0.85388,0.0548498,0.103321,-1,1,1
87,5,0.71287,0.766104,0.0464331,0.120183,-1,1,1
88,1,0.559611,0.525054,0.047048,0.106794,-1,1,1
